opportunity_id,account_id,account_name,call_date,call_owner,customer_seniority,notes,outcome,opportunity_stage,opportunity_type
ACCT-463-new business-2024,ACCT-463,Clear Solutions,2024-09-04,Carlos Rivera,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: cost overruns, poor mobile experience. They're evaluating SeeFood. Our mobile app addresses their needs. Timeline: end of year.",negative,5. Closed Lost,new business
ACCT-464-new business-2024,ACCT-464,South Inc,2024-08-13,Samantha Lee,Manager,First conversation with Manager. They mentioned poor user adoption as their biggest challenge. Currently evaluating SeeFood and SeeFood. Timeline: within 60 days.,negative,2. Discovery,new business
ACCT-464-new business-2024,ACCT-464,South Inc,2024-08-21,Samantha Lee,Manager,Qualification call - Manager confirmed limited customization is priority. They're looking at YaoNet and Pied Piper. Our scalability resonated well. Next steps: compliance assessment.,neutral,2. Discovery,new business
ACCT-464-new business-2024,ACCT-464,South Inc,2024-08-22,Samantha Lee,Manager,"Discovery session with Manager and team. Key pain points: poor user adoption, poor mobile experience. They're evaluating YaoNet. Our advanced reporting addresses their needs. Timeline: Q2 2025.",negative,2. Discovery,new business
ACCT-465-new business-2025,ACCT-465,Fast Co,2025-06-23,Carlos Rivera,Director,Intro call with Director. They're looking to solve lack of real-time insights. Budget seems to be around $25K-$50K. Competition includes Endframe.,negative,5. Closed Lost,new business
ACCT-465-new business-2025,ACCT-465,Fast Co,2025-06-26,Carlos Rivera,Director,Discovery call with Director. Deep dive into integration challenges. They need mobile app and backup and recovery. Current solution: YaoNet. Timeline: immediate. Budget: $25K-$50K.,negative,5. Closed Lost,new business
ACCT-466-new business-2025,ACCT-466,Central Ltd,2025-02-05,Brian Chen,Director,Intro call with Director. They're looking to solve cost overruns. Budget seems to be around $500K+. Competition includes Pied Piper.,neutral,3. Evaluation,new business
ACCT-466-new business-2025,ACCT-466,Central Ltd,2025-02-18,Brian Chen,VP,"Discovery session with VP and team. Key pain points: limited customization, version control issues. They're evaluating Pied Piper. Our automated workflows addresses their needs. Timeline: end of year.",negative,3. Evaluation,new business
ACCT-466-new business-2025,ACCT-466,Central Ltd,2025-02-10,Brian Chen,Director,Qualification call - Director confirmed performance bottlenecks is priority. They're looking at SeeFood and YaoNet. Our better pricing resonated well. Next steps: executive presentation.,neutral,3. Evaluation,new business
ACCT-466-new business-2025,ACCT-466,Central Ltd,2025-03-26,Brian Chen,VP,Product demo for VP. They loved our API integration and excellent support. Some concerns about integration complexity. Competition: SeeFood. Timeline: Q1 2025.,positive,3. Evaluation,new business
ACCT-466-new business-2025,ACCT-466,Central Ltd,2025-03-16,Brian Chen,VP,Technical deep dive with VP. They're impressed with our mobile app and performance monitoring. Concerns about integration complexity. Comparing us to Pied Piper. Timeline: Q1 2025.,negative,3. Evaluation,new business
ACCT-467-new business-2024,ACCT-467,East LLC,2024-09-05,Brian Chen,Director,Initial outreach to Director at East LLC. They're currently using YaoNet but experiencing integration challenges. Showed interest in our mobile app capabilities.,positive,5. Closed Won,new business
ACCT-467-new business-2024,ACCT-467,East LLC,2024-11-06,Brian Chen,Director,Contract signed with Director. They valued our better pricing over YaoNet. Implementation starts Q2 2025.,positive,5. Closed Won,new business
ACCT-467-renewal-2025,ACCT-467,East LLC,2025-09-11,David Lee,Manager,Intro call with Manager. They're looking to solve cost overruns. Budget seems to be around $10K-$25K. Competition includes Endframe.,negative,5. Closed Lost,renewal
ACCT-468-new business-2024,ACCT-468,South Systems,2024-11-18,Carlos Rivera,Director,Initial outreach to Director at South Systems. They're currently using YaoNet but experiencing data silos. Showed interest in our advanced reporting capabilities.,negative,5. Closed Lost,new business
ACCT-468-new business-2024,ACCT-468,South Systems,2024-11-29,Carlos Rivera,Manager,Qualification call - Manager confirmed manual reporting is priority. They're looking at Endframe and Endframe. Our superior performance resonated well. Next steps: security review.,negative,5. Closed Lost,new business
ACCT-469-new business-2025,ACCT-469,Fast Corp,2025-03-21,Donna Moriarty,VP,First conversation with VP. They mentioned limited customization as their biggest challenge. Currently evaluating YaoNet and Pied Piper. Timeline: within 30 days.,positive,4. Negotiation,new business
ACCT-469-new business-2025,ACCT-469,Fast Corp,2025-04-03,Donna Moriarty,Director,Qualification call - Director confirmed cost overruns is priority. They're looking at Pied Piper and YaoNet. Our enterprise features resonated well. Next steps: reference calls.,negative,4. Negotiation,new business
ACCT-470-new business-2024,ACCT-470,North Corp,2024-11-22,Carlos Rivera,Director,Initial outreach to Director at North Corp. They're currently using SeeFood but experiencing manual reporting. Showed interest in our API integration capabilities.,positive,2. Discovery,new business
ACCT-470-new business-2024,ACCT-470,North Corp,2024-12-03,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into integration challenges. They need custom dashboards and multi-language support. Current solution: YaoNet. Timeline: Q4 2025. Budget: $50K-$100K.,neutral,2. Discovery,new business
ACCT-470-new business-2024,ACCT-470,North Corp,2024-11-22,Carlos Rivera,Manager,"Discovery session with Manager and team. Key pain points: lack of real-time insights, poor mobile experience. They're evaluating YaoNet. Our multi-tenant architecture addresses their needs. Timeline: next quarter.",neutral,2. Discovery,new business
ACCT-471-new business-2024,ACCT-471,South Partners,2024-09-20,Carlos Rivera,Individual Contributor,First conversation with Individual Contributor. They mentioned scalability issues as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: Q2 2025.,neutral,1. Preopp,new business
ACCT-472-new business-2024,ACCT-472,South Corp,2024-08-08,Brian Chen,Manager,First conversation with Manager. They mentioned security concerns as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: Q1 2025.,neutral,2. Discovery,new business
ACCT-472-new business-2024,ACCT-472,South Corp,2024-08-15,Brian Chen,VP,"Discovery session with VP and team. Key pain points: lack of real-time insights, inadequate support. They're evaluating Endframe. Our real-time analytics addresses their needs. Timeline: Q2 2025.",neutral,2. Discovery,new business
ACCT-472-new business-2024,ACCT-472,South Corp,2024-08-09,Brian Chen,Director,Discovery call with Director. Deep dive into security concerns. They need custom dashboards and SSO integration. Current solution: Endframe. Timeline: Q3 2025. Budget: $100K-$250K.,neutral,2. Discovery,new business
ACCT-473-new business-2025,ACCT-473,Central Group,2025-03-10,Jake Morgan,Manager,First conversation with Manager. They mentioned poor user adoption as their biggest challenge. Currently evaluating SeeFood and SeeFood. Timeline: Q1 2025.,negative,4. Negotiation,new business
ACCT-473-new business-2025,ACCT-473,Central Group,2025-03-17,Jake Morgan,Individual Contributor,Discovery call with Individual Contributor. Deep dive into lack of real-time insights. They need cloud deployment and backup and recovery. Current solution: Pied Piper. Timeline: Q3 2025. Budget: $250K-$500K.,negative,4. Negotiation,new business
ACCT-474-new business-2024,ACCT-474,Red Group,2024-08-18,Brian Chen,Manager,Intro call with Manager. They're looking to solve integration challenges. Budget seems to be around $25K-$50K. Competition includes YaoNet.,negative,3. Evaluation,new business
ACCT-474-new business-2024,ACCT-474,Red Group,2024-08-24,Brian Chen,Director,"Discovery session with Director and team. Key pain points: compliance requirements, deployment challenges. They're evaluating Pied Piper. Our AI-powered insights addresses their needs. Timeline: immediate.",negative,3. Evaluation,new business
ACCT-474-new business-2024,ACCT-474,Red Group,2024-08-23,Brian Chen,Manager,"Discovery session with Manager and team. Key pain points: manual reporting, version control issues. They're evaluating Pied Piper. Our cloud deployment addresses their needs. Timeline: end of year.",neutral,3. Evaluation,new business
ACCT-475-new business-2024,ACCT-475,Worldwide Ltd,2024-08-25,Carlos Rivera,Manager,Initial outreach to Manager at Worldwide Ltd. They're currently using Endframe but experiencing lack of real-time insights. Showed interest in our enterprise security capabilities.,negative,2. Discovery,new business
ACCT-475-new business-2024,ACCT-475,Worldwide Ltd,2024-08-27,Carlos Rivera,Director,"Discovery session with Director and team. Key pain points: scalability issues, deployment challenges. They're evaluating SeeFood. Our cloud deployment addresses their needs. Timeline: Q3 2025.",negative,2. Discovery,new business
ACCT-475-new business-2024,ACCT-475,Worldwide Ltd,2024-08-24,Carlos Rivera,Director,Qualification call - Director confirmed integration challenges is priority. They're looking at YaoNet and SeeFood. Our excellent support resonated well. Next steps: technical demo.,neutral,2. Discovery,new business
ACCT-476-new business-2025,ACCT-476,Central Solutions,2025-05-15,Brian Chen,Manager,Intro call with Manager. They're looking to solve scalability issues. Budget seems to be around $10K-$25K. Competition includes Pied Piper.,negative,2. Discovery,new business
ACCT-476-new business-2025,ACCT-476,Central Solutions,2025-05-25,Brian Chen,VP,Qualification call - VP confirmed cost overruns is priority. They're looking at Pied Piper and SeeFood. Our scalability resonated well. Next steps: technical demo.,neutral,2. Discovery,new business
ACCT-476-new business-2025,ACCT-476,Central Solutions,2025-05-18,Brian Chen,VP,"Discovery session with VP and team. Key pain points: data silos, poor mobile experience. They're evaluating YaoNet. Our custom dashboards addresses their needs. Timeline: next quarter.",negative,2. Discovery,new business
ACCT-477-new business-2025,ACCT-477,Data Corp,2025-01-08,Tina Patel,Director,Intro call with Director. They're looking to solve integration challenges. Budget seems to be around $50K-$100K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-477-new business-2025,ACCT-477,Data Corp,2025-01-14,Tina Patel,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: cost overruns, inadequate support. They're evaluating Endframe. Our cloud deployment addresses their needs. Timeline: immediate.",negative,2. Discovery,new business
ACCT-477-new business-2025,ACCT-477,Data Corp,2025-01-21,Tina Patel,Manager,Qualification call - Manager confirmed scalability issues is priority. They're looking at Endframe and Pied Piper. Our superior performance resonated well. Next steps: contract review.,positive,2. Discovery,new business
ACCT-478-new business-2025,ACCT-478,Smart Inc,2025-04-17,Donna Moriarty,Manager,Intro call with Manager. They're looking to solve performance bottlenecks. Budget seems to be around $25K-$50K. Competition includes SeeFood.,neutral,2. Discovery,new business
