account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-6025,Atlantic Ltd,United States,Portland,West,Consulting,56106504,48376,prospect,False,,enterprise,0,False,,,0,
ACCT-6026,Golden Partners,United States,San Francisco,West,Real Estate,2023882,4000,prospect,False,,midmarket,0,False,,,0,
ACCT-6027,International Systems,United States,San Francisco,West,Manufacturing,4531145,319,prospect,False,,midmarket,0,False,,,0,
ACCT-6028,Tech Corp,United States,Seattle,West,Non-profit,593623,23,prospect,False,,SMB,0,False,,,0,
ACCT-6029,Green Partners,United States,Boston,East,Financial Services,7407174,3768,prospect,False,,midmarket,0,False,,,0,
ACCT-6030,East LLC,United States,New York,East,Healthcare,94084542,15655,prospect,False,,enterprise,0,False,,,0,
ACCT-6031,Blue Corp,United States,Portland,West,Financial Services,3617462,3405,prospect,False,,midmarket,0,False,,,0,
ACCT-6032,Strategic LLC,United States,San Francisco,West,Technology,9477292,1207,prospect,False,,midmarket,0,False,,,0,
ACCT-6033,Pacific LLC,United States,New York,East,Technology,406782,74,prospect,False,,SMB,0,False,,,0,
ACCT-6034,Red Inc,United States,San Francisco,West,Technology,968878,88,prospect,False,,SMB,0,False,,,0,
ACCT-6035,Digital Co,United States,San Francisco,West,Manufacturing,4890177,3697,prospect,False,,midmarket,0,False,,,0,
ACCT-6036,Global Group,United States,Boston,East,Insurance,86899906,27444,prospect,False,,enterprise,0,False,,,0,
ACCT-6037,Red Partners,United States,New York,East,Healthcare,863665,45,prospect,False,,SMB,0,False,,,0,
ACCT-6038,Data Solutions,Sweden,Malmo,International,Retail,55071160,40455,prospect,False,,enterprise,0,False,,,0,
ACCT-6039,Clear Co,United States,New York,East,Technology,5435679,691,prospect,False,,midmarket,0,False,,,0,
ACCT-6040,Digital Inc,Germany,Hamburg,International,Technology,9248935,3408,prospect,False,,midmarket,0,False,,,0,
ACCT-6041,West Inc,United States,"Washington, D.C.",East,Financial Services,4128969,891,prospect,False,,midmarket,0,False,,,0,
ACCT-6042,Atlantic Group,United States,"Washington, D.C.",East,Financial Services,494587,61,prospect,False,,SMB,0,False,,,0,
ACCT-6043,Quick LLC,Sweden,Stockholm,International,Financial Services,5540102,1835,prospect,False,,midmarket,0,False,,,0,
ACCT-6044,Dynamic LLC,United States,New York,East,Technology,2319858,470,prospect,False,,midmarket,0,False,,,0,
ACCT-6045,Worldwide Systems,United States,Seattle,West,Financial Services,6577986,4250,prospect,False,,midmarket,0,False,,,0,
ACCT-6046,Quick Ltd,United States,San Francisco,West,Technology,7669042,370,prospect,False,,midmarket,0,False,,,0,
ACCT-6047,Cloud Systems,United States,Los Angeles,West,Education,9888385,3788,prospect,False,,midmarket,0,False,,,0,
ACCT-6048,Advanced Technologies,United States,San Francisco,West,Technology,316649,5,prospect,False,,SMB,0,False,,,0,
ACCT-6049,North Group,United States,"Washington, D.C.",East,Technology,4733287,3082,prospect,False,,midmarket,0,False,,,0,
ACCT-6050,Worldwide LLC,United States,New York,East,Healthcare,9795944,345,prospect,False,,midmarket,0,False,,,0,
ACCT-6051,Red Ltd,United States,Portland,West,Financial Services,5200116,3456,prospect,False,,midmarket,0,False,,,0,
ACCT-6052,Data Co,Germany,Hamburg,International,Financial Services,7147674,2761,prospect,False,,midmarket,0,False,,,0,
ACCT-6053,North Co,United States,Boston,East,Technology,8865639,556,prospect,False,,midmarket,0,False,,,0,
ACCT-6054,Smart Corp,Sweden,Stockholm,International,Real Estate,1583734,2654,prospect,False,,midmarket,0,False,,,0,
ACCT-6055,Bright Solutions,United States,New York,East,Manufacturing,7152929,2258,prospect,False,,midmarket,0,False,,,0,
ACCT-6056,Strategic Corp,United States,Seattle,West,Media,8800038,371,prospect,False,,midmarket,0,False,,,0,
ACCT-6057,Global Partners,United States,San Francisco,West,Government,4449140,2732,prospect,False,,midmarket,0,False,,,0,
ACCT-6058,Silver LLC,United States,New York,East,Technology,63283208,48748,prospect,False,,enterprise,0,False,,,0,
ACCT-6059,Dynamic Group,Germany,Berlin,International,Financial Services,57953155,10663,prospect,False,,enterprise,0,False,,,0,
ACCT-6060,Cloud Partners,United States,Los Angeles,West,Technology,4948005,1541,prospect,False,,midmarket,0,False,,,0,
ACCT-6061,Continental LLC,United States,San Francisco,West,Technology,953778,63,prospect,False,,SMB,0,False,,,0,
ACCT-6062,Clear Group,United States,New York,East,Real Estate,33964049,43123,prospect,False,,enterprise,0,False,,,0,
ACCT-6063,Cloud Solutions,United States,Los Angeles,West,Consulting,3382903,2952,prospect,False,,midmarket,0,False,,,0,
ACCT-6064,Innovative Technologies,United States,Boston,East,Healthcare,62380105,10677,prospect,False,,enterprise,0,False,,,0,
ACCT-6065,Bright Solutions,United States,San Francisco,West,Technology,7107582,4366,prospect,False,,midmarket,0,False,,,0,
ACCT-6066,International Technologies,Germany,Munich,International,Technology,4628715,2024,prospect,False,,midmarket,0,False,,,0,
ACCT-6067,South Co,United States,New York,East,Transportation,9577261,1887,prospect,False,,midmarket,0,False,,,0,
ACCT-6068,Red Corp,United States,San Francisco,West,Technology,9765229,3424,prospect,False,,midmarket,0,False,,,0,
ACCT-6069,Red Technologies,United States,"Washington, D.C.",East,Financial Services,6635492,2054,prospect,False,,midmarket,0,False,,,0,
ACCT-6070,Data Inc,United States,Philadelphia,East,Financial Services,4384186,3451,prospect,False,,midmarket,0,False,,,0,
ACCT-6071,South Inc,United States,"Washington, D.C.",East,Manufacturing,4940337,1919,prospect,False,,midmarket,0,False,,,0,
ACCT-6072,Golden Corp,United States,Philadelphia,East,Technology,8542608,1546,prospect,False,,midmarket,0,False,,,0,
ACCT-6073,Bright Partners,United States,New York,East,Technology,9444030,2380,prospect,False,,midmarket,0,False,,,0,
ACCT-6074,Continental Partners,United States,Seattle,West,Transportation,26906298,45025,prospect,False,,enterprise,0,False,,,0,
ACCT-6075,Innovative Ltd,Germany,Frankfurt,International,Financial Services,6190453,343,prospect,False,,midmarket,0,False,,,0,
ACCT-6076,South Systems,United States,"Washington, D.C.",East,Technology,56388935,45089,prospect,False,,enterprise,0,False,,,0,
ACCT-6077,Clear Corp,United States,San Francisco,West,Non-profit,13416554,43635,prospect,False,,enterprise,0,False,,,0,
ACCT-6078,Pacific Technologies,United Kingdom,Manchester,International,Real Estate,4487242,1993,prospect,False,,midmarket,0,False,,,0,
ACCT-6079,Red LLC,United States,Los Angeles,West,Media,3131111,1621,prospect,False,,midmarket,0,False,,,0,
ACCT-6080,Bright Group,United States,Seattle,West,Financial Services,75011680,16760,prospect,False,,enterprise,0,False,,,0,
ACCT-6081,Global LLC,United States,New York,East,Healthcare,1841957,889,prospect,False,,midmarket,0,False,,,0,
ACCT-6082,Red Partners,United Kingdom,Leeds,International,Financial Services,44037937,28690,prospect,False,,enterprise,0,False,,,0,
ACCT-6083,Digital Corp,United States,San Francisco,West,Transportation,19193409,32661,prospect,False,,enterprise,0,False,,,0,
ACCT-6084,Tech Technologies,United States,San Francisco,West,Technology,6452424,970,prospect,False,,midmarket,0,False,,,0,
ACCT-6085,Innovative Ltd,United States,San Francisco,West,Real Estate,55771765,35427,prospect,False,,enterprise,0,False,,,0,
ACCT-6086,Blue LLC,United States,San Francisco,West,Consulting,74277208,9305,prospect,False,,enterprise,0,False,,,0,
ACCT-6087,South Corp,United States,Seattle,West,Government,70864315,15160,prospect,False,,enterprise,0,False,,,0,
ACCT-6088,Advanced Partners,United States,Philadelphia,East,Financial Services,54240344,28917,prospect,False,,enterprise,0,False,,,0,
ACCT-6089,Continental Inc,United States,Los Angeles,West,Financial Services,78261323,27296,prospect,False,,enterprise,0,False,,,0,
ACCT-6090,International Corp,France,Marseille,International,Financial Services,57673392,45635,prospect,False,,enterprise,0,False,,,0,
ACCT-6091,Fast Partners,United States,"Washington, D.C.",East,Healthcare,88557831,34020,prospect,False,,enterprise,0,False,,,0,
ACCT-6092,Red Inc,United States,Seattle,West,Healthcare,86786068,42575,prospect,False,,enterprise,0,False,,,0,
ACCT-6093,Pacific Group,United States,Los Angeles,West,Technology,46094533,17917,prospect,False,,enterprise,0,False,,,0,
ACCT-6094,International Co,Sweden,Stockholm,International,Financial Services,3007241,4175,prospect,False,,midmarket,0,False,,,0,
ACCT-6095,Golden Systems,United States,San Francisco,West,Technology,2657004,1623,prospect,False,,midmarket,0,False,,,0,
ACCT-6096,South Co,United States,Boston,East,Transportation,74367248,17569,prospect,False,,enterprise,0,False,,,0,
ACCT-6097,Clear Corp,United States,Los Angeles,West,Education,343872,33,prospect,False,,SMB,0,False,,,0,
ACCT-6098,Golden Ltd,United States,New York,East,Technology,7129616,4527,prospect,False,,midmarket,0,False,,,0,
ACCT-6099,Innovative Technologies,United States,San Francisco,West,Technology,2696538,299,prospect,False,,midmarket,0,False,,,0,
ACCT-6100,Strategic Group,United States,"Washington, D.C.",East,Technology,8155309,1752,prospect,False,,midmarket,0,False,,,0,
ACCT-6101,South Co,United Kingdom,Manchester,International,Technology,94931084,9227,prospect,False,,enterprise,0,False,,,0,
ACCT-6102,International Solutions,United States,Philadelphia,East,Consulting,2427978,3036,prospect,False,,midmarket,0,False,,,0,
ACCT-6103,Continental Co,United Kingdom,Leeds,International,Manufacturing,32330427,26210,prospect,False,,enterprise,0,False,,,0,
ACCT-6104,Strategic Corp,United States,San Francisco,West,Financial Services,3468197,367,prospect,False,,midmarket,0,False,,,0,
ACCT-6105,Red Technologies,United States,"Washington, D.C.",East,Manufacturing,55767158,41114,prospect,False,,enterprise,0,False,,,0,
ACCT-6106,East Inc,United States,Boston,East,Technology,8006491,4793,prospect,False,,midmarket,0,False,,,0,
ACCT-6107,South Corp,United States,San Francisco,West,Financial Services,879670,23,prospect,False,,SMB,0,False,,,0,
ACCT-6108,Green Co,United States,Seattle,West,Non-profit,8016731,2874,prospect,False,,midmarket,0,False,,,0,
ACCT-6109,Digital Ltd,United States,Boston,East,Financial Services,65602912,35536,prospect,False,,enterprise,0,False,,,0,
ACCT-6110,East Co,United Kingdom,London,International,Transportation,5043436,1955,prospect,False,,midmarket,0,False,,,0,
ACCT-6111,Golden Inc,United States,San Francisco,West,Education,8878917,740,prospect,False,,midmarket,0,False,,,0,
ACCT-6112,Smart Systems,United States,San Francisco,West,Financial Services,60314165,20685,prospect,False,,enterprise,0,False,,,0,
ACCT-6113,Pacific Corp,United States,New York,East,Financial Services,50611207,5026,prospect,False,,enterprise,0,False,,,0,
ACCT-6114,South Solutions,United States,San Francisco,West,Insurance,3362392,531,prospect,False,,midmarket,0,False,,,0,
ACCT-6115,Dynamic Corp,United States,Seattle,West,Technology,2773585,3188,prospect,False,,midmarket,0,False,,,0,
ACCT-6116,International Systems,United States,Los Angeles,West,Financial Services,84920299,30239,prospect,False,,enterprise,0,False,,,0,
ACCT-6117,East Co,United States,Portland,West,Government,91541675,14425,prospect,False,,enterprise,0,False,,,0,
ACCT-6118,North Group,United States,Los Angeles,West,Financial Services,1020311,2233,prospect,False,,midmarket,0,False,,,0,
ACCT-6119,Red Corp,United States,Portland,West,Technology,46487538,8202,prospect,False,,enterprise,0,False,,,0,
ACCT-6120,Innovative Partners,United Kingdom,London,International,Healthcare,8015649,4924,prospect,False,,midmarket,0,False,,,0,
ACCT-6121,North Inc,United States,Seattle,West,Technology,18295843,45403,prospect,False,,enterprise,0,False,,,0,
ACCT-6122,Green Solutions,United States,Philadelphia,East,Technology,6404413,1414,prospect,False,,midmarket,0,False,,,0,
ACCT-6123,Clear Technologies,United States,New York,East,Technology,8172263,4082,prospect,False,,midmarket,0,False,,,0,
ACCT-6124,Clear Ltd,Germany,Berlin,International,Healthcare,58957836,45474,prospect,False,,enterprise,0,False,,,0,
ACCT-6125,Quick Corp,France,Marseille,International,Financial Services,9586816,3309,prospect,False,,midmarket,0,False,,,0,
ACCT-6126,East Partners,United States,New York,East,Retail,40411348,36964,prospect,False,,enterprise,0,False,,,0,
ACCT-6127,East Solutions,United States,New York,East,Financial Services,583874,15,prospect,False,,SMB,0,False,,,0,
ACCT-6128,Pacific Solutions,United States,Seattle,West,Manufacturing,6584095,2943,prospect,False,,midmarket,0,False,,,0,
ACCT-6129,Advanced Partners,United States,New York,East,Technology,79977498,45326,prospect,False,,enterprise,0,False,,,0,
ACCT-6130,Blue Technologies,United States,Seattle,West,Technology,2025743,4800,prospect,False,,midmarket,0,False,,,0,
ACCT-6131,West Systems,United States,San Francisco,West,Healthcare,26294153,34273,prospect,False,,enterprise,0,False,,,0,
ACCT-6132,Quick Ltd,United States,San Francisco,West,Technology,6238380,4736,prospect,False,,midmarket,0,False,,,0,
ACCT-6133,East Corp,United States,"Washington, D.C.",East,Healthcare,1556583,4849,prospect,False,,midmarket,0,False,,,0,
ACCT-6134,Red Systems,United Kingdom,Leeds,International,Financial Services,76387246,22150,prospect,False,,enterprise,0,False,,,0,
ACCT-6135,Data Co,United States,Philadelphia,East,Technology,75080263,46721,prospect,False,,enterprise,0,False,,,0,
ACCT-6136,East Systems,Germany,Berlin,International,Technology,7381376,1996,prospect,False,,midmarket,0,False,,,0,
ACCT-6137,Data Systems,United States,San Francisco,West,Financial Services,75565597,26002,prospect,False,,enterprise,0,False,,,0,
ACCT-6138,Cloud Inc,United States,San Francisco,West,Retail,23214760,45727,prospect,False,,enterprise,0,False,,,0,
ACCT-6139,Continental Co,United States,New York,East,Media,7847437,940,prospect,False,,midmarket,0,False,,,0,
ACCT-6140,Green Inc,United States,Philadelphia,East,Technology,260369,73,prospect,False,,SMB,0,False,,,0,
ACCT-6141,Smart LLC,United States,New York,East,Technology,38267353,45513,prospect,False,,enterprise,0,False,,,0,
ACCT-6142,Tech Inc,United States,Philadelphia,East,Technology,22571870,24913,prospect,False,,enterprise,0,False,,,0,
ACCT-6143,Golden Co,Germany,Munich,International,Manufacturing,464312,48,prospect,False,,SMB,0,False,,,0,
ACCT-6144,Blue LLC,United States,Boston,East,Education,742983,64,prospect,False,,SMB,0,False,,,0,
ACCT-6145,Green Systems,United States,Portland,West,Healthcare,5757230,1217,prospect,False,,midmarket,0,False,,,0,
ACCT-6146,Atlantic Solutions,United States,New York,East,Legal,95167712,41575,prospect,False,,enterprise,0,False,,,0,
ACCT-6147,Sharp Co,Germany,Berlin,International,Financial Services,847576,38,prospect,False,,SMB,0,False,,,0,
ACCT-6148,Sharp Ltd,United States,San Francisco,West,Technology,2971476,3558,prospect,False,,midmarket,0,False,,,0,
ACCT-6149,Pacific Inc,United States,San Francisco,West,Technology,45292020,43119,prospect,False,,enterprise,0,False,,,0,
ACCT-6150,Data Ltd,United States,San Francisco,West,Technology,25939547,36806,prospect,False,,enterprise,0,False,,,0,
ACCT-6151,South Systems,United States,San Francisco,West,Technology,4921213,447,prospect,False,,midmarket,0,False,,,0,
ACCT-6152,Central Systems,United States,Philadelphia,East,Technology,93960365,39820,prospect,False,,enterprise,0,False,,,0,
ACCT-6153,Global Corp,Germany,Frankfurt,International,Retail,4686653,649,prospect,False,,midmarket,0,False,,,0,
ACCT-6154,Clear Solutions,United States,San Francisco,West,Financial Services,98773885,6787,prospect,False,,enterprise,0,False,,,0,
ACCT-6155,Sharp Inc,United States,"Washington, D.C.",East,Non-profit,7696068,4828,prospect,False,,midmarket,0,False,,,0,
ACCT-6156,South Systems,Germany,Berlin,International,Energy,70361926,44855,prospect,False,,enterprise,0,False,,,0,
ACCT-6157,International Group,United States,New York,East,Technology,19329244,44696,prospect,False,,enterprise,0,False,,,0,
ACCT-6158,North Ltd,United States,Los Angeles,West,Financial Services,7554726,2139,prospect,False,,midmarket,0,False,,,0,
ACCT-6159,Quick Partners,United States,Seattle,West,Transportation,41077008,37912,prospect,False,,enterprise,0,False,,,0,
ACCT-6160,East Co,United Kingdom,London,International,Financial Services,2263376,2240,prospect,False,,midmarket,0,False,,,0,
ACCT-6161,Blue Inc,United States,San Francisco,West,Technology,7127322,4026,prospect,False,,midmarket,0,False,,,0,
